GrossQTYRan,NumPerUnit,NumPerBundle,BoxLength,BoxWidth,BoxDepth,SheetLength,SheetWidth,NumInk,PercInk,Cost1,prodmonth,CostSet,CostRun,Cost1log,CostSetlog,CostRunlog,Machine4,ProductCodeEVOL,StyleRSC,StyleRSCL,CuttingDieOthers,CuttingDieUN,Grade40,Grade200,Grade32,FluteC,GlueJointGlue,WRAY,33Medium,26Medium,RockTennMRA,NUGHZ,NUG,40Medium,WRADW,33MediumDW,26MediumDW,Michelman40E,250BoxUnit,500BoxUnit,100Coverage,15PerBundle,BoxWidth55,DCAttachment,EaInkChange,EaPlateChange,ExtGlueTab,FullDieCut,FullPartDC,HHAttachment,Ink50
3082,500,0,16,8,8.25,50,16.875,1,0.15,0.1738716,7,0.0707,0.1031716,0.429868249,0.34982127,0.436133757,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12851,250,5,21,15.5,4,75,20,1,0.15,0.1177512,9,-0.0216,0.1393512,0.420714358,0.331528519,0.441851862,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,600,0,15.875,12.375,12.25,58.5,25,1,0.15,-0.0223185,5,-0.0224,8.15E-05,0.396988435,0.331366552,0.419415153,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,500,5,20,8.25,10,58.5,18.875,0,0,0.0313104,7,0.0298,0.0015104,0.406226217,0.341810289,0.419651338,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,500,5,12.375,6,12.75,38.6875,19,2,0.21,0.123513,1,0.0261,0.097413,0.421663112,0.341078237,0.435216637,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2089,500,5,14.125,10.25,9.625,50.75,20.375,0,0,-0.0151918,9,-0.0427,0.0275082,0.398227416,0.327236293,0.423926282,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,500,5,12.375,6,12.75,38.6875,19,2,0.17,0.0067755,11,0.0158,-0.0090245,0.402024356,0.339033841,0.417906982,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3617,500,25,14.9375,8.75,3.5,49.375,12.75,1,0.05,0.5507546,12,0.0707,0.4800546,0.486798927,0.34982127,0.492299513,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,750,25,14.25,10.75,4.25,51.75,15.3125,1,0.15,0.0324294,10,0.0082,0.0242294,0.406416891,0.33751916,0.423389446,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,375,0,19.25,12.75,4.625,66,17.875,1,0.2,0.0458528,3,-0.0557,0.1015528,0.408697701,0.324570517,0.435876141,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1294,750,0,10.125,10.125,6,42.5,16.625,0,0,0.0573372,7,0.0503,0.0070372,0.410639587,0.345844043,0.420563665,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,700,0,14.0625,10.125,5.8125,50.375,16.4375,0,0,-0.0747338,7,-0.0424,-0.0323338,0.387765755,0.327297618,0.414022372,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,375,0,22,10,5,66,15.375,1,0.1,0.0405886,12,0.0187,0.0218886,0.407804672,0.339610422,0.423005782,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10383,500,0,9.5625,8.625,9.125,38.375,18.125,2,0.1,-0.2161546,9,-0.0955,-0.1206546,0.36185852,0.316305902,0.398979715,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,500,0,15,9.5,10.0625,51,20.1875,0,0,0.0328506,10,-0.0552,0.0880506,0.406488641,0.32467335,0.433721427,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,600,0,18.25,7.875,12.125,54.25,20.625,1,0.2,-0.032749,7,-0.0557,0.022951,0.39516869,0.324570517,0.423179955,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30384,900,0,9.6875,5.875,8,33.125,14.375,0,0,0.6822792,12,0.0145,0.6677792,0.505031345,0.338775125,0.517779757,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,600,0,12,7.75,12,41.5,20.25,2,0.4,-0.5306822,9,-0.5422,0.0115178,0.298015237,0.210826639,0.421301888,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5359,1200,5,10.375,7,3.625,36.5,10.9375,2,0.3,0.3675342,2,-0.0527,0.4202342,0.460052626,0.32518715,0.483855493,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,500,25,14.625,12.25,6.0625,55.75,18.8125,1,0.2,0.148384,11,0.0833,0.065084,0.425734823,0.352259719,0.430031624,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,750,5,10.125,7.75,4.625,37.75,12.875,1,0.15,-0.1356682,11,-0.0341,-0.1015682,0.376791971,0.328990855,0.402274901,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,750,0,14,10,7,50,17.625,0,0,-0.0115878,10,-0.0177,0.0061122,0.398852631,0.332317245,0.420411106,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,250,5,15,15,6.75,62,22.25,1,0.15,-0.0107982,4,-0.0068,-0.0039982,0.398989489,0.334514066,0.418740105,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,500,0,16,8,9.5,50,18.125,1,0.15,0.0187056,8,-0.0396,0.0583056,0.40407259,0.327869569,0.428936591,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,250,5,18,13,9.875,64,23.375,1,0.15,0.791881,3,0.0415,0.750381,0.51966104,0.344117068,0.528534636,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,500,5,12.375,6,12.75,38.6875,19,2,0.3,0.0729265,8,-0.0094,0.0823265,0.413261749,0.333991062,0.432804725,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2079,120,5,21.875,14.5,15.625,74.75,30.75,0,0,0.0085089,10,-0.0094,0.0179089,0.402322558,0.333991062,0.422352719,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25605,900,0,10.8125,8.1875,9.4375,39.75,17.875,1,0.15,-0.087851,3,-0.0379,-0.049951,0.385426764,0.328216458,0.41106315,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,500,0,12.75,11.5,7.5,50.5,19.5,1,0.15,-0.168868,3,-0.1029,-0.065968,0.370694171,0.314751774,0.408355106,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,500,0,14.5,7.625,3.875,46.25,12,2,0.15,-0.0337696,9,-0.0388,0.0050304,0.394990222,0.328032845,0.420232618,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,300,0,18,14.5,8.75,67,23.875,0,0,0.0352024,10,-0.0499,0.0851024,0.406889043,0.325761885,0.433249521,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21207,900,0,10.8125,8.125,7.8125,39.625,16.25,1,0.15,-0.1908034,9,-0.0018,-0.1890034,0.366617814,0.335518076,0.386970173,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,600,25,17.125,10.5,9.75,57,20.5625,0,0,0.186025,8,0.1959,-0.009875,0.431825447,0.373463722,0.417765851,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,12,25,14,14,14,58,28.5,1,0.02,0.2499614,5,0.0432,0.2067614,0.441979054,0.344451224,0.452309146,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,360,0,16,12.5,7,59,20.125,1,0.1,0.0816466,6,-0.0296,0.1112466,0.414721618,0.329906123,0.437416535,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,250,25,13.5,8.25,12,45.5,20.875,1,0.15,-0.0499508,11,-0.0743,0.0243492,0.392150841,0.320727727,0.423409072,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,75,0,16.375,16.375,6.3125,68,23.8125,0,0,-0.0088896,5,-0.0194,0.0105104,0.399320121,0.331973617,0.421136019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2100,500,0,13.25,10.5,9.875,49.5,20.875,1,0.15,-0.01732,12,-0.0252,0.00788,0.397857798,0.330799191,0.420702621,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13676,600,0,11.5,9.875,10.4375,44.75,20.9375,1,0.15,-0.1393512,2,0.0579,-0.1972512,0.376119722,0.347330015,0.385498241,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6275,600,25,14.1875,10.375,4.875,51.125,15.75,1,0.05,-0.144505,2,-0.0497,-0.094805,0.375177261,0.325802909,0.403436566,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,500,5,15,9.125,7.125,50.25,16.75,1,0.15,0.093602,2,-0.0193,0.112902,0.41671518,0.331993838,0.437679041,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19583,1125,5,7.875,5.25,6.5625,28.25,12.4375,1,0.15,2.2683665,8,1.0482,1.2201665,0.679901301,0.507221501,0.585101109,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,250,0,18,12,8,62,20.625,1,0.4,0.6961768,9,0.0582,0.6379768,0.506913916,0.347388568,0.513833116,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,500,25,14.3125,10.6875,5,52,16.25,1,0.25,-0.0453888,11,-0.0493,0.0039112,0.392953234,0.325884944,0.420047882,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,500,5,12.375,6,12.75,38.6875,19,2,0.21,0.0063785,7,0.0131,-0.0067215,0.401956031,0.338496335,0.418288909,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35920,750,25,15.125,7.375,5.5,47,13.375,0,0,0.140096,12,-0.0336,0.173696,0.424382205,0.329092647,0.447211198,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,300,0,13.5,12,12.125,53,24.75,1,0.1,0.009047,10,-0.0535,0.062547,0.402415087,0.3250228,0.429622101,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,250,25,22.5,12.5,11,72,24,0,0,0.073874,8,0.0189,0.054974,0.413420612,0.339650158,0.428397366,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,400,25,22,13,13,71.75,26.4375,1,0.01,0.1261278,4,-0.2794,0.4055278,0.422092989,0.275932976,0.481754205,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5345,500,0,11,9.25,5.25,42.5,15,1,0.15,-0.112939,6,-0.0682,-0.044739,0.380917807,0.321991748,0.41194073,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9900,500,0,17.8125,10.625,10.25,58.875,21.375,0,0,1.12051,5,0.2139,0.90661,0.560785904,0.376759395,0.548175203,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1692,270,15,12.5,11.5,10.625,50,22.75,0,0,0.0771896,1,-0.0161,0.0932896,0.413976066,0.33264041,0.434558749,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,600,0,24,6,6,62,12.625,2,0.15,-0.0247354,6,-0.0744,0.0496646,0.396567452,0.320706974,0.427536644,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,500,25,11.5625,11.5625,11.5625,48.25,23.5625,1,0.2,-0.022692,6,-0.0057,-0.016992,0.396923405,0.334735147,0.416583064,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,500,5,12.375,6,12.75,38.6875,19,2,0.15,0.0715755,12,0.0572,0.0143755,0.413035133,0.347193362,0.421772068,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1303,625,0,13.5,10.5,5.5,50,16.5,1,0.4,0.0513414,11,-0.0563,0.1076414,0.409626846,0.324447086,0.436844288,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,1000,0,13.375,6.75,4.375,42.25,11.625,1,0.15,-0.0740176,5,-0.0313,-0.0427176,0.387893103,0.329560582,0.41228061,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,500,0,11.5,8.75,8.125,42.5,17.5,1,0.15,0.0506116,5,-0.0316,0.0822116,0.409503416,0.329499576,0.432786304,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,600,25,14.1875,10.375,4.875,51.125,15.75,1,0.05,-0.0652044,1,-0.0272,-0.0380044,0.389457124,0.330393479,0.41307206,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6354,600,0,10.25,10.25,9.5,43,20.25,0,0,0.1988652,9,0.0864,0.1124652,0.433883711,0.352857562,0.437609791,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,500,0,12,8,8.25,42,16.875,1,0.15,0.0555066,6,-0.0449,0.1004066,0.410330633,0.32678631,0.435693642,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20296,625,25,14.125,10.8125,5.625,51.875,16.875,0,0,0.5034048,5,-0.0174,0.5208048,0.480043123,0.332377856,0.49795906,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15956,900,25,13,8.8125,4.0625,45.625,13.1875,1,0.15,-0.1903872,5,-0.0235,-0.1668872,0.366695515,0.331143748,0.390892664,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,500,5,12.375,6,12.75,38.6875,19,2,0.17,0.1207755,7,0.1153,0.0054755,0.421212606,0.358391759,0.420306065,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1029,900,0,14,11,3,52,14.625,0,0,-0.0303198,10,-0.0283,-0.0020198,0.395593179,0.330170175,0.419067592,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1876,625,0,12.5,7.25,7.6875,41.5,15.4375,0,0,0.0975088,12,0.0167,0.0808088,0.417364659,0.339212862,0.432561343,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,540,0,8,6.875,9.625,32.25,17.625,1,0.15,0.1502938,7,0.0533,0.0969938,0.42604591,0.346431219,0.435149799,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,500,25,12,10.5,5,47,16.125,1,0.1,-0.0745002,8,-0.0385,-0.0360002,0.387807296,0.328094058,0.413408173,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,450,0,11.375,8.5,7.8125,42.25,17.4375,1,0.15,-0.0241302,8,-0.0638,0.0396698,0.396672906,0.322901222,0.425911717,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,750,0,9.375,9.375,4.4375,39.5,14.3125,0,0,-0.0408516,5,-0.0669,0.0260484,0.393749798,0.322260654,0.423687352,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,600,0,12,10,8,46,18.625,0,0,-0.023744,10,0.0228,-0.046544,0.396740186,0.340424284,0.41163701,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,1000,0,15.625,8.125,5.875,49.5,10.1875,1,0.2,0.1807562,4,-0.0224,0.2031562,0.430978036,0.331366552,0.451756203,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,500,0,13.0625,9.75,8.875,47.625,19.125,1,0.15,-0.0577662,11,-0.0181,-0.0396662,0.390772764,0.332236415,0.412793172,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,500,0,12.125,11.75,12,49.75,24.25,1,0.2,1.1041178,3,0.1857,0.9184178,0.558824279,0.371585011,0.549624154,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2536,500,25,12,10,4,46,14.625,0,0,0.1725168,10,-0.0361,0.2086168,0.429649522,0.32858345,0.452593442,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,250,0,19.25,12.75,4.625,66,17.875,1,0.15,-0.0501472,3,-0.0593,0.0091528,0.392116263,0.3238294,0.420912388,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,600,0,14.5,12.5,6.5,56,19.375,1,0.25,0.0390276,11,0.0551,-0.0160724,0.407539508,0.346783143,0.416736075,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,228,19,11,9.5,9.5,43,19.625,1,0.15,0.0892464,5,0.0326,0.0566464,0.415989943,0.342363455,0.42866813,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,300,0,22.6875,14.875,11.25,77.125,26.75,0,0,0.4499692,9,0.3595,0.0904692,0.472290612,0.402536492,0.43410818,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,500,5,13.3125,9.3125,4.625,47.25,14.5,0,0,0.0179364,6,-0.0291,0.0470364,0.40394082,0.330007701,0.427109947,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10375,600,0,11.5,9.875,10.4375,44.75,20.9375,1,0.15,-0.092925,7,0.0812,-0.174125,0.384518605,0.35185426,0.389612876,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,250,0,28.5,8.5,10.25,76,19.375,1,0.15,-0.0057448,6,-0.0549,0.0491552,0.399864354,0.324735038,0.427453974,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,500,0,10.125,10.125,8.5625,42.5,19.1875,1,0.15,-0.0313832,9,-0.0191,-0.0122832,0.395407407,0.332034277,0.417365988,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,720,15,15.375,11.4375,6.5625,55.625,12.5,1,0.15,0.8265772,10,0.0125,0.8140772,0.524191456,0.338376799,0.536649837,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2600,750,25,10.875,8.375,5,40.5,13.875,1,0.25,0.20638,12,0.0713,0.13508,0.435083812,0.349937697,0.441180714,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,300,0,15.25,11.75,13.625,56,26,0,0,0.0680654,8,0.0385,0.0295654,0.412445796,0.343526753,0.424262767,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8220,500,5,15.5,8.5,11.875,50,20.875,3,0.3,1.17691,10,-0.6972,1.87411,0.567468298,0.16728779,0.653285546,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,500,5,12.375,6,12.75,38.6875,19,2,0.3,0.29945,2,0.1101,0.18935,0.449678422,0.357401175,0.449632157,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1932,750,25,14.25,10.75,4.25,51.75,15.3125,1,0.15,0.1013016,5,-0.0404,0.1417016,0.417994259,0.327706231,0.442220746,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,500,25,14.3125,10.6875,5,52,16.25,1,0.25,-0.0132648,5,-0.0235,0.0102352,0.39856182,0.331143748,0.421090696,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,300,0,15.6875,12.4375,11.8125,58.25,24.5625,2,0.2,0.070513,5,0.0637,0.006813,0.412856826,0.348460636,0.420526693,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,750,0,11.5625,6,11.5625,37.0625,18.0625,2,0.17,0.1702042,9,-0.065,0.2352042,0.429275909,0.322653372,0.456647019,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1002,500,0,13.375,6.75,8.75,42.25,16,1,0.15,-0.0445324,6,-0.0479,0.0033676,0.393103698,0.326171945,0.419958126,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,240,20,20.625,12.25,13.75,67.75,26.625,0,0,0.5627678,1,0.0014,0.5613678,0.48849637,0.336159426,0.503520302,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,250,0,19.625,12.9375,7.25,67.125,20.625,1,0.15,0.2919152,4,0.1043,0.1876152,0.448514941,0.356293621,0.449364527,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,600,0,13,10,10,48,20.625,0,0,0.0787388,2,-0.0424,0.1211388,0.414235356,0.327297618,0.438982843,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,1080,25,14,7.25,6.25,44.25,13.9375,0,0,-0.0388692,6,-0.0855,0.0466308,0.394097376,0.318397279,0.427044059,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15310,250,25,22.125,14,10,74.25,24.375,1,0.15,-0.184333,7,0.009,-0.193333,0.367824222,0.337678849,0.386198119,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
